iteration,initialisation_time,insertion_time,deletion_time,memory_usage_initialisation,memory_usage_insertion
1,0.189982,3731.01765,1.870736,0.0,72.3671875
2,0.231679,3584.255196,2.064451,0.0,1.015625
3,0.23881,3596.440219,2.203377,0.0,0.0
initialisation_mean,0.22015700000000002
initialisation_std,0.021534635032895256
insertion_mean,3637.237688333333
insertion_std,66.49876993362963
deletion_mean,2.0461880000000003
deletion_std,0.13641275990414786
initialisation_p90,0.2373838
insertion_p90,3704.1021637999997
deletion_p90,2.1755918000000003
initialisation_p95,0.2380969
insertion_p95,3717.5599069
deletion_p95,2.1894844
initialisation_p99,0.23866737999999998
insertion_p99,3728.3261013799997
deletion_p99,2.20059848
memory_usage_init_mean,0.0
memory_usage_init_std,0.0
memory_usage_insert_mean,24.4609375
memory_usage_insert_std,33.877371654562495
