iteration,initialisation_time,insertion_time,deletion_time,memory_usage_initialisation,memory_usage_insertion
1,0.012879,0.594358,0.003836,0.0,15.1015625
2,0.004245,0.512672,0.003991,0.0,8.953125
3,0.004458,0.548021,0.006204,0.0,4.0625
4,0.007215,0.534723,0.004012,0.0,0.07421875
5,0.00431,0.542326,0.004934,0.0,3.80078125
6,0.004245,0.52545,0.00402,0.0,4.05859375
7,0.003765,0.525698,0.003974,0.0,3.80078125
8,0.004478,0.537396,0.003739,0.0,7.859375
9,0.00415,0.527645,0.004454,0.0,7.859375
10,0.004107,0.600982,0.007104,0.0,0.0
initialisation_mean,0.0053852
initialisation_std,0.0026594858074447396
insertion_mean,0.5449271
insertion_std,0.02801949842324093
deletion_mean,0.0046268
deletion_std,0.0010834407967212608
initialisation_p90,0.007781399999999998
insertion_p90,0.5950204
deletion_p90,0.006294
initialisation_p95,0.010330199999999994
insertion_p95,0.5980012
deletion_p95,0.006698999999999999
initialisation_p99,0.01236924
insertion_p99,0.6003858400000001
deletion_p99,0.007023000000000001
memory_usage_init_mean,0.0
memory_usage_init_std,0.0
memory_usage_insert_mean,5.55703125
memory_usage_insert_std,4.299101056902587
