iteration,initialisation_time,insertion_time,deletion_time,memory_usage_initialisation,memory_usage_insertion
1,0.278005,355.734292,0.035131,0.0,24.703125
2,0.164408,357.588886,0.023607,0.0,1.03125
3,0.132613,358.546153,0.02641,0.0,0.0
initialisation_mean,0.19167533333333334
initialisation_std,0.06240907528200971
insertion_mean,357.28977699999996
insertion_std,1.16725895905494
deletion_mean,0.028382666666666667
deletion_std,0.004907083610002541
initialisation_p90,0.2552856
insertion_p90,358.3546996
deletion_p90,0.0333868
initialisation_p95,0.2666453
insertion_p95,358.4504263
deletion_p95,0.0342589
initialisation_p99,0.27573306
insertion_p99,358.52700766
deletion_p99,0.03495658
memory_usage_init_mean,0.0
memory_usage_init_std,0.0
memory_usage_insert_mean,8.578125
memory_usage_insert_std,11.409866721121242
