iteration,initialisation_time,insertion_time,deletion_time,memory_usage_initialisation,memory_usage_insertion
1,0.178159,1837.50445,1.084652,0.0,70.76171875
2,0.251558,1899.986896,1.092072,0.0,3.91796875
3,0.257877,1899.655158,1.090339,0.0,0.0
initialisation_mean,0.229198
initialisation_std,0.03618210497838215
insertion_mean,1879.0488346666668
insertion_std,29.3766283012436
deletion_mean,1.089021
deletion_std,0.0031693262165114256
initialisation_p90,0.25661320000000004
insertion_p90,1899.9205484
deletion_p90,1.0917253999999998
initialisation_p95,0.2572451
insertion_p95,1899.9537222
deletion_p95,1.0918987
initialisation_p99,0.25775062000000004
insertion_p99,1899.98026124
deletion_p99,1.0920373399999999
memory_usage_init_mean,0.0
memory_usage_init_std,0.0
memory_usage_insert_mean,24.893229166666668
memory_usage_insert_std,32.47333647033889
