iteration,initialisation_time,insertion_time,deletion_time,memory_usage_initialisation,memory_usage_insertion
1,0.178726,773.961413,0.738304,0.2578125,6.66796875
2,0.167032,698.127649,0.678593,0.0,0.421875
3,0.174905,828.802731,0.676305,0.0,8.8203125
initialisation_mean,0.17355433333333334
initialisation_std,0.004868650349144222
insertion_mean,766.9639309999999
insertion_std,53.57684717414119
deletion_mean,0.6977340000000001
deletion_std,0.028702524987649865
initialisation_p90,0.1779618
insertion_p90,817.8344674
deletion_p90,0.7263618
initialisation_p95,0.1783439
insertion_p95,823.3185992
deletion_p95,0.7323329
initialisation_p99,0.17864958
insertion_p99,827.70590464
deletion_p99,0.7371097799999999
memory_usage_init_mean,0.0859375
memory_usage_init_std,0.12153397801643785
memory_usage_insert_mean,5.303385416666667
memory_usage_insert_std,3.5618350949625106
