iteration,initialisation_time,insertion_time,deletion_time,memory_usage_initialisation,memory_usage_insertion
1,0.304367,263.54171,0.035113,0.0,18.84765625
2,0.163136,269.975094,0.026992,0.0,0.515625
3,0.141759,268.489566,0.02546,0.0,0.0
initialisation_mean,0.20308733333333331
initialisation_std,0.07214532644754075
insertion_mean,267.3354566666667
insertion_std,2.7502828567051436
deletion_mean,0.02918833333333333
deletion_std,0.004235800776975024
initialisation_p90,0.2761208
insertion_p90,269.6779884
deletion_p90,0.0334888
initialisation_p95,0.2902439
insertion_p95,269.8265412
deletion_p95,0.034300899999999995
initialisation_p99,0.30154238
insertion_p99,269.94538344
deletion_p99,0.034950579999999995
memory_usage_init_mean,0.0
memory_usage_init_std,0.0
memory_usage_insert_mean,6.454427083333333
memory_usage_insert_std,8.765864253580258
