iteration,initialisation_time,insertion_time,deletion_time,memory_usage_initialisation,memory_usage_insertion
1,0.032651,0.365098,0.131738,0.0,14.28515625
2,0.031758,0.339866,0.130759,0.0,10.7109375
3,0.042108,0.353751,0.122718,0.0,0.5703125
4,0.038607,0.330863,0.228534,0.0,8.01953125
5,0.03773,0.354219,0.130154,0.0,-5.390625
6,0.043991,0.346489,0.13849,0.0,0.9921875
7,0.05336,0.341223,0.124729,0.0,0.9921875
8,0.049098,0.445352,0.122125,0.0,0.02734375
9,0.034687,0.345567,0.129645,0.0,9.99609375
10,0.043091,0.427447,0.13233,0.0,2.0390625
initialisation_mean,0.040708100000000004
initialisation_std,0.006659090455159773
insertion_mean,0.36498749999999996
insertion_std,0.036988574966467694
deletion_mean,0.1391222
deletion_std,0.030167674560031964
initialisation_p90,0.0495242
insertion_p90,0.4292375
deletion_p90,0.14749439999999997
initialisation_p95,0.0514421
insertion_p95,0.43729475
deletion_p95,0.1880141999999999
initialisation_p99,0.052976419999999996
insertion_p99,0.44374055
deletion_p99,0.22043004
memory_usage_init_mean,0.0
memory_usage_init_std,0.0
memory_usage_insert_mean,4.22421875
memory_usage_insert_std,5.831774106856201
