iteration,initialisation_time,insertion_time,deletion_time,memory_usage_initialisation,memory_usage_insertion
1,0.188004,0.283404,0.024843,0.0,25.265625
2,0.176609,0.228488,0.020498,0.0,2.52734375
3,0.189747,0.229916,0.027256,0.0,-2.07421875
4,0.177828,0.242282,0.02096,0.0,3.0625
5,0.172899,0.217565,0.029889,0.0,1.95703125
6,0.176457,0.279432,0.018369,0.0,-3.38671875
7,0.186307,0.243741,0.020961,0.0,3.23828125
8,0.167855,0.24192,0.019661,0.0,1.7578125
9,0.191179,0.234654,0.019494,0.0,-0.58984375
10,0.176937,0.235081,0.020853,0.0,2.69140625
initialisation_mean,0.1803822
initialisation_std,0.007472831160945627
insertion_mean,0.24364829999999998
insertion_std,0.02029506496195565
deletion_mean,0.022278400000000004
deletion_std,0.0035754341330809037
initialisation_p90,0.1898902
insertion_p90,0.2798292
deletion_p90,0.027519299999999997
initialisation_p95,0.1905346
insertion_p95,0.2816166
deletion_p95,0.028704149999999998
initialisation_p99,0.19105012
insertion_p99,0.28304651999999997
deletion_p99,0.02965203
memory_usage_init_mean,0.0
memory_usage_init_std,0.0
memory_usage_insert_mean,3.444921875
memory_usage_insert_std,7.590872704715148
